101	5993	6
333	5773	27
150	8081	2
1172	2936	21
20545	7641	23
7257	3735	10
710	7154	20
22949	3438	14
12	6637	11
174	8058	6
111	5521	28
509	6714	12
149	3000	2
272	6448	11
1812	8923	11
154	565	18
1789	4880	11
12	2145	3
105	1544	13
103	7850	12
14	5927	28
120	5448	2
4519	1534	0
129	1124	11
746	2380	36
57	633	4
1181	7905	18
120	3493	13
1064	8218	3
10431	9150	11
28168	4541	7
1449	9649	32
14	8875	27
113	1449	7
181	9419	0
313	3568	3
12	676	14
2458	1270	25
104	9097	24
106	7223	4
101	2122	11
1668	847	4
840	5693	22
27464	3655	17
105	2819	2
1167	5819	4
1788	6655	26
1633	8753	38
175	5304	7
223	2489	3
14	2407	27
9123	6068	25
142	3941	1
149	2203	10
315	2806	13
26444	5848	1
1594	7041	8
127	7035	4
699	7333	21
154	3026	3
125	3894	2
2052	7343	3
118	6080	12
1768	7126	1
101	5551	18
31077	1896	28
536	1559	6
11525	8184	3
102	1701	19
134	4958	10
57	7158	21
613	6211	4
24466	5487	4
7028	7902	8
1416	6683	5
101	9068	7
101	1225	22
14	7077	21
3702	1703	15
2331	6452	1
107	9078	18
109	3096	22
127	2489	10
12	2537	17
12	9581	5
103	1998	5
118	3619	7
106	2493	30
551	638	21
3472	8901	0
57	1086	0
8851	4854	9
128	5066	21
537	5190	24
284	3457	0
569	1290	3
1111	7236	16
107	9278	6
4148	669	2
168	8810	0
610	1733	8
148	8837	39
190	1840	7
1694	8942	11
14	1957	16
147	1263	1
740	7010	10
105	3111	12
108	9713	6
214	6183	2
5651	6687	0
406	9940	2
14	4098	6
415	4301	18
36150	2011	5
18973	2151	1
159	1457	2
8	5572	4
6036	603	5
104	4384	5
2671	8769	40
126	8721	12
497	8970	12
111	1550	33
910	1943	20
731	9432	2
4931	251	1
17631	7329	3
110	7743	7
864	6903	3
740	2378	8
2	857	8
11909	5689	6
136	2961	5
144	4069	12
237	4263	13
999	4526	7
7	7930	20
57	211	10
108	597	3
15273	1678	11
1147	6352	5
103	6542	2
114	332	17
163	3177	9
14	1601	24
32939	2997	11
14	7404	21
14	6093	16
14	8177	36
101	3186	32
27025	8971	1
12	491	28
509	6289	22
2412	203	26
18872	8079	36
238	5563	9
9611	7488	27
115	8097	8
2243	2886	1
105	2473	12
18668	913	9
2487	8467	9
103	5920	19
101	2784	5
116	7087	6
396	3775	15
101	1325	30
101	2087	5
117	1383	16
2465	9702	26
12	3622	7
16614	4496	13
315	8982	21
417	8242	16
829	3493	17
175	1082	11
14	7723	21
4641	5988	0
103	9793	30
369	6879	25
434	2320	20
4889	7615	13
144	7499	24
1036	6676	13
104	4519	7
19665	5992	7
16619	2566	14
5561	9165	44
910	4254	6
110	6495	1
106	9460	4
396	4532	16
686	2208	16
457	9387	24
14	4872	8
7291	7232	0
106	1402	11
1199	5282	8
131	2176	10
290	9642	13
58	1859	9
102	525	5
102	1475	7
111	5744	10
152	987	8
550	6452	10
192	2778	2
16600	1180	0
15371	3744	10
1121	6695	14
2379	3830	7
3161	3816	8
156	6331	22
5039	6018	6
379	5368	15
2257	8624	12
101	4934	18
3456	5552	20
9	4800	4
104	2402	26
109	1809	1
23662	6667	9
8738	8997	6
8292	4361	8
104	5604	9
4437	4746	5
11599	2438	11
25689	5974	8
564	7993	3
2736	3245	4
152	9464	15
2272	4499	16
3736	7253	23
242	3877	32
14	3848	13
105	2432	10
636	3988	4
14	3821	17
9740	2670	0
244	6544	11
12	614	16
4972	9401	3
240	6451	18
3053	964	20
102	7244	22
109	6929	4
810	2063	8
29704	2132	10
151	5278	14
14	8653	15
110	7254	3
2051	7311	13
106	9779	4
6880	6991	30
118	1544	12
8164	8343	17
129	873	3
5174	1680	11
1646	2105	23
846	5967	15
183	5378	18
122	9599	13
102	1348	5
1566	5805	5
125	9273	8
543	6826	26
7	4505	11
125	4624	17
12	1549	12
20331	4831	12
106	7861	24
2961	963	13
8698	4013	6
32403	7717	33
2897	5469	6
35601	1754	2
12	4622	16
1532	4308	19
1374	2685	0
101	7883	11
101	4644	12
14	3400	15
103	3585	6
194	5676	5
471	9509	4
101	6368	21
106	1980	31
540	6314	5
101	367	4
14	1198	10
1972	7033	12
135	2907	7
14	3690	19
101	6695	21
920	6814	7
146	9089	6
107	144	13
8267	5521	22
536	2170	29
331	7867	10
1842	9369	13
3371	63	19
9	8899	23
6	1803	1
2806	7865	17
194	4225	13
3142	4698	9
207	2454	11
212	7659	4
150	5968	5
121	568	12
105	2886	30
106	1638	46
1856	5657	23
699	836	6
12	7783	1
12	1226	12
757	7814	9
109	315	11
1050	9642	12
9	5605	30
191	6195	4
308	7765	18
15035	8142	16
116	9068	6
6492	2575	6
2185	8291	8
5935	583	8
103	8972	20
122	9911	29
12	5548	8
6539	3572	18
2211	839	21
110	5310	2
130	2834	37
85	918	33
3281	9689	4
4	2248	11
6903	9304	11
2201	3475	3
218	456	0
21222	384	9
195	2696	22
21882	723	5
134	5880	24
251	5487	9
57	726	20
179	7916	20
2274	3959	1
240	7377	8
102	3593	26
12	1190	22
104	2282	8
102	3278	26
345	4296	12
136	8700	17
101	679	20
6459	5234	9
101	1385	22
4078	7135	1
101	834	8
455	5746	17
1070	5135	5
152	2199	3
692	8144	28
3896	5233	4
253	3246	2
17923	9116	3
106	5275	13
103	4553	19
112	8222	1
17841	5985	17
883	8102	4
103	7462	20
126	860	9
22888	3604	11
3235	7511	37
201	9144	24
101	5953	20
105	3904	12
516	9540	1
12	7690	15
228	1929	40
577	8052	2
770	2310	31
121	6429	19
970	5351	12
101	9000	15
1274	9717	2
101	7712	19
164	33	2
14	593	33
1751	4849	1
789	4185	4
3841	7835	10
1724	1250	17
365	4513	34
35670	6888	31
12	3052	15
28381	3791	6
2257	5556	25
2051	674	4
120	2982	1
118	8171	7
148	7250	20
110	2394	15
1096	3475	10
10390	4674	19
14	5741	16
173	986	0
942	1131	4
3295	1748	2
139	5652	15
2098	2104	30
102	1896	29
537	5920	12
160	2778	1
106	1424	7
105	717	21
9288	4019	17
545	5714	20
351	8217	6
11882	7356	32
106	9246	8
727	613	11
1785	5779	22
7240	6670	0
126	6186	33
414	8965	11
228	3798	22
3010	5102	19
247	6434	3
1815	9036	13
2392	6569	9
57	2550	5
4684	4850	12
38029	6092	6
57	9329	0
12	1891	19
104	3297	15
8297	7879	1
6118	6784	6
793	3078	0
105	6499	9
14	5423	23
143	2981	16
13692	4426	19
1147	2374	39
6490	435	29
2096	21	6
1492	2705	32
146	3401	17
3382	2520	8
103	5097	10
14478	1698	6
14	6756	26
105	1956	12
273	4221	3
358	4358	17
868	9781	32
640	3097	0
1381	292	4
103	6445	19
101	803	7
29956	9011	28
1102	9701	8
8513	6823	15
6083	2423	23
1246	8474	13
101	8591	20
19890	9652	27
240	3289	19
202	4081	9
217	288	10
648	5952	3
223	372	5
151	720	5
154	8849	10
7711	6235	28
150	4425	35
7	1138	30
104	3622	15
29581	5392	25
204	2359	20
114	9577	25
13921	1654	11
148	2807	7
1549	2008	9
255	2261	17
103	3497	13
14	1002	31
389	8962	17
355	9667	0
5585	7156	12
111	6676	14
36090	3065	25
119	5065	5
2318	4521	0
112	1308	11
7143	5917	0
35858	4571	12
126	8592	1
102	4270	4
3479	2722	38
107	9173	3
8841	7303	9
997	521	16
32429	5439	32
300	6442	10
1451	5642	8
437	6718	6
104	1572	2
27911	210	11
2580	4388	5
4668	8389	0
115	8715	17
4513	5515	18
3294	4592	11
102	6317	29
110	8057	10
37352	4115	36
108	8413	3
114	3749	25
106	4019	7
214	5674	2
494	6655	11
8	8426	6
12047	6460	12
1537	5583	17
109	7066	7
18547	1965	0
2356	8488	14
102	8234	21
113	6275	21
30917	9076	1
13	5711	5
223	7006	10
120	7713	14
574	6510	8
34082	5547	9
4859	6525	15
154	882	11
104	6153	11
138	1151	2
125	6143	30
142	4487	3
12	3853	4
5685	9146	0
1297	8084	4
103	1189	4
158	3039	11
4182	4397	21
3186	6651	4
542	3811	1
35181	7509	17
101	1030	29
5261	9487	16
135	9592	8
124	8726	11
1111	1339	39
1763	6282	6
106	18	6
360	7755	7
4219	7621	30
1392	2602	30
9774	3081	1
348	6228	4
2758	1640	0
685	8397	19
361	7621	17
1127	3630	8
106	7893	3
103	4419	4
9699	6068	34
35547	8118	1
2422	952	2
212	1731	14
3168	4889	10
4462	7476	27
3845	5802	28
9162	7210	34
445	7714	1
14	4392	17
126	3029	7
1067	2637	4
599	6345	18
682	2595	16
104	5216	26
11529	3700	3
873	2645	8
12	5315	3
106	8611	36
2059	244	18
416	3745	26
7621	6157	22
109	5913	26
251	6052	8
4670	8423	0
243	5654	3
112	7423	0
3382	3551	14
8572	4249	2
103	4549	18
14	8846	28
1120	2058	5
136	9137	6
157	505	2
115	7818	11
9134	5575	2
14	320	17
894	511	4
105	6990	5
24969	8303	17
13363	8636	42
106	2996	1
996	619	13
12349	5748	17
127	3647	1
4290	938	26
302	7970	0
6748	1186	4
127	9589	23
1727	9876	14
206	3577	10
7229	6230	17
24349	8183	7
102	3366	19
516	9544	0
36352	1439	12
101	270	11
14	9066	20
317	9603	0
106	4062	9
3467	3340	29
193	9726	1
31117	3397	5
109	6227	3
12	3040	14
27133	5455	11
247	736	5
921	5990	3
1217	1848	8
161	5884	25
339	6892	3
821	1842	0
4213	6887	11
12	8037	4
26803	8358	0
8162	3872	2
8	3205	10
2081	8122	13
643	3398	11
32903	53	15
111	4440	5
12	418	1
26199	6656	0
6201	7129	10
31858	523	7
199	9890	14
1147	8699	12
20209	2626	31
112	7094	0
10372	4788	4
14	903	17
2984	2687	9
275	3353	3
443	9579	2
189	5593	9
143	395	5
110	2512	24
160	2774	0
2040	6357	5
568	7846	38
2115	2096	11
101	6848	12
291	5110	11
108	8072	5
101	4951	11
129	5564	6
34907	778	10
14	4440	7
133	7020	4
393	9908	6
21856	4717	0
112	7886	0
868	4445	6
12	2101	6
594	6613	29
385	4683	13
6116	8364	33
21795	7302	18
1145	4124	34
102	6896	7
2900	1679	6
9956	4247	23
145	2289	1
101	3003	16
18511	3917	28
257	8431	13
101	7673	26
126	3626	5
933	709	28
126	9349	15
106	6637	1
19485	2206	19
413	9749	12
123	3948	0
141	8181	14
523	1324	2
4969	4026	8
209	1652	7
889	8482	10
23231	5167	0
217	6196	21
30547	2453	32
106	4590	24
2461	136	9
123	3499	0
1606	7627	26
124	9293	3
155	3594	21
12	4191	11
14634	7576	4
35400	5451	6
107	1992	20
112	8420	0
106	2306	3
14	8824	28
7908	454	24
114	9589	21
112	7177	0
144	9587	13
30742	3197	8
1519	9150	13
33994	6704	15
3020	707	6
5128	9239	4
111	3594	10
217	893	16
101	1230	36
6940	3426	1
2804	167	1
383	8172	8
103	767	24
255	8643	9
24830	5959	0
522	8293	27
126	6987	7
31010	2956	8
109	2252	23
419	7136	21
3300	6403	9
683	926	11
3079	1017	9
30922	8908	13
465	2397	10
31803	881	13
26253	3835	4
317	9589	0
108	7013	15
129	7614	11
1835	4097	36
207	1610	9
1552	1857	20
105	118	2
35738	308	5
14	1819	25
24599	343	21
14578	9077	4
4089	9785	14
14	4284	15
16	8930	7
15059	3768	12
105	7408	17
102	6139	8
12	4090	16
37481	5696	12
7061	2194	19
157	969	22
33188	2578	4
116	88	10
1933	3823	12
106	9002	11
35636	6533	27
344	8924	2
112	6976	0
101	5948	23
712	4296	26
14274	7414	3
107	356	8
109	1189	6
104	6847	9
6396	7795	20
23444	6878	18
427	3463	39
3060	7053	5
6856	247	8
2146	1897	0
244	7267	8
106	5456	37
327	2372	16
12	7389	2
104	285	20
1591	3701	11
14	8625	24
18385	1871	0
12	8057	8
19201	2078	10
329	5423	0
117	5110	29
12	2270	30
2828	3863	18
113	4784	24
2	2831	0
699	6704	2
238	6535	9
161	7204	12
25455	9994	1
57	4648	15
102	6457	3
12	8531	8
101	274	7
230	6264	0
1145	7782	6
10912	833	7
162	3688	8
8051	320	12
106	813	2
3013	3448	18
2520	1906	0
22066	2113	1
6438	1723	8
7123	9763	7
28466	5759	25
5325	2024	13
3860	6829	6
281	4203	0
16004	1009	0
242	45	23
107	4805	12
134	2381	14
7382	5198	4
14	8503	14
1621	6981	37
108	8968	11
2674	147	34
8897	7350	9
20624	9205	16
274	3650	1
14142	1838	24
115	8827	7
2190	4144	11
28800	8636	13
36711	6866	21
6141	4810	11
22275	4638	4
134	6437	14
2018	2687	4
395	6502	0
3618	4024	5
26496	6758	0
525	5103	17
142	145	17
718	1715	17
1526	2198	6
28557	3787	7
1661	8196	14
101	8924	10
824	3968	11
586	6582	0
101	4121	13
105	4789	24
187	9772	6
19095	4676	4
25925	1136	39
106	9706	13
3223	3713	6
116	5873	24
115	2487	7
1764	6386	12
509	909	2
102	8861	3
325	6854	0
102	787	12
1435	9687	20
7264	1104	2
258	7265	4
14	5252	36
10452	2243	4
108	6473	23
110	7141	2
824	524	6
33054	5836	17
101	6300	2
108	513	6
1762	1006	37
2428	6783	16
766	2561	7
617	7682	17
12	6483	2
14173	6930	1
30088	7723	5
36080	5165	9
3469	4661	18
21437	8507	19
19103	2200	0
8588	5727	8
103	9210	20
114	6995	20
9	4829	28
586	4565	2
205	4392	6
10793	2456	5
1001	8005	8
398	8355	16
231	7191	1
113	3216	4
3070	5903	5
12	6673	5
889	9952	9
1983	4110	11
3157	3085	10
359	1437	17
587	2294	25
1940	4449	10
103	2801	20
133	7946	13
122	1234	35
6309	5725	2
2386	2759	12
180	4028	0
2104	3001	25
106	395	13
197	308	6
38097	8021	26
106	2895	20
606	3649	16
257	6370	18
135	2149	23
7868	9990	4
109	1930	15
685	4850	21
863	9803	15
130	1168	5
109	4552	5
8434	5091	19
101	8606	13
118	5592	10
12	3180	34
670	51	0
103	6686	22
37645	188	25
6309	6708	19
14420	1703	37
111	1895	12
155	6561	2
6977	1443	13
102	4890	3
15668	1540	5
12	4179	10
132	89	20
107	7308	4
121	9443	15
915	6951	10
105	5979	3
3135	7185	5
15277	51	6
4246	7302	12
424	7397	9
13712	3432	1
182	5499	12
103	8080	22
101	5084	8
5977	8693	6
292	6659	26
3945	2042	3
10154	8351	23
1308	5083	10
13194	5539	8
344	6288	11
1616	8945	2
105	7739	16
101	1594	8
101	2015	20
16	6117	3
31410	453	10
107	6822	14
146	4861	19
119	5080	28
10047	4818	0
111	5866	16
102	882	3
102	6623	14
309	5252	15
109	4717	27
188	4174	12
13993	4874	4
104	7120	2
9558	5082	11
130	3034	28
164	7830	17
12	1330	8
12640	8631	13
532	2693	10
12	2104	19
104	1140	13
1227	9767	36
955	3292	12
102	1659	1
101	2066	15
273	2752	3
7947	6542	3
11139	2468	24
323	695	5
101	6558	7
137	4323	13
30914	3431	5
105	1972	1
12	8406	15
646	4631	22
3746	1886	2
152	2278	1
111	459	16
102	4728	29
190	6469	10
128	9687	18
1707	1211	3
112	6988	1
148	5862	27
245	8005	9
536	538	39
103	4536	17
5318	5729	25
1452	3958	16
121	100	2
123	3716	9
393	8915	27
106	8139	10
14	5338	6
656	6947	10
101	3192	7
156	2703	24
103	8287	10
37006	4597	1
628	2517	25
233	8734	21
35721	5432	3
110	8842	3
9	8592	9
838	9923	3
478	6701	5
4694	9938	0
268	7504	19
105	5494	15
957	3463	36
5121	7809	8
235	8187	10
254	9094	2
2356	8246	7
152	7658	13
111	864	10
5458	8709	10
159	3436	9
1243	7500	5
14	5745	28
16	1092	7
358	1627	6
1294	9984	6
101	2296	3
103	7483	12
949	3490	28
105	2422	10
106	8879	12
145	1434	21
121	493	4
128	9659	8
997	7163	2
1260	8319	32
12	8543	9
746	8494	9
131	6098	5
1242	2477	9
121	7978	1
418	1038	29
2137	6615	16
187	5377	8
3804	995	5
116	9273	10
1131	7629	21
378	4656	23
281	4199	1
12	3994	11
12	6616	1
102	5758	15
217	4631	21
105	2423	30
148	4256	11
102	1262	34
30940	4879	4
110	8717	1
184	1106	6
229	8457	0
124	5901	3
684	185	30
4432	9153	22
26041	6621	0
263	472	7
14609	1225	14
211	7701	4
605	7846	14
683	6193	3
155	3849	4
13116	7726	5
12370	5347	8
529	9798	12
5760	2029	7
728	8185	12
14	2672	13
4164	7661	12
107	9007	2
1900	2574	4
12	6204	9
12	3710	3
111	2339	17
1695	4489	1
372	1638	39
110	2650	38
27937	9759	0
546	9613	7
1612	6705	12
2421	1156	29
85	4799	30
117	1565	8
309	846	23
12	1944	6
12	7477	11
141	917	16
105	4956	5
2134	9035	6
165	2993	21
155	6761	18
678	3111	25
575	4767	16
479	5453	0
102	8400	20
152	3458	13
104	1402	9
1365	5278	28
621	5031	18
690	5099	27
12	5205	24
3719	4406	8
152	4321	2
4704	6624	25
8082	8067	8
12623	6524	16
450	903	14
2226	2842	17
243	643	4
106	9794	6
4390	6116	7
724	8772	34
823	3299	22
103	5196	32
629	8319	14
14	4210	16
118	6870	27
106	2826	8
7424	2357	26
7185	8136	1
102	2546	18
113	188	9
164	2647	19
174	5988	7
284	3447	0
133	5556	37
13021	2032	6
101	6941	15
108	4108	3
503	9752	13
29414	1799	21
899	3157	23
661	3907	2
105	2810	18
490	9792	9
549	6408	8
28123	1563	4
4	7094	9
767	76	19
14	5855	24
141	5945	28
1505	792	25
3575	8880	3
21960	5063	6
57	7495	17
631	961	32
221	3610	13
104	1072	5
111	974	14
12	5407	20
290	9814	3
188	4813	4
391	8573	3
105	922	1
14612	9071	5
14630	868	4
14808	4216	15
32768	2540	11
38022	3135	2
14	7907	44
27294	6150	8
173	652	0
101	886	22
124	806	13
8250	7484	11
126	6753	16
271	3745	13
191	1506	3
2483	5428	10
621	8166	17
128	6875	4
764	9355	3
114	1019	7
631	8374	22
424	9071	9
9462	529	18
116	8314	4
2441	7447	3
2135	8851	14
266	8176	15
118	2460	7
3614	4600	10
6462	2894	18
734	771	2
12	1846	2
57	9665	13
265	2363	0
166	1493	6
14	2373	46
286	6589	4
111	4098	4
107	9864	4
176	7108	14
2	1282	0
149	1576	3
122	1805	12
128	277	3
113	793	23
357	6353	3
101	4732	8
1779	2775	25
850	4585	41
1048	3437	20
2716	7845	9
101	2356	25
6203	8952	18
1462	2439	9
8	1015	12
125	8002	14
125	545	1
104	3122	8
7393	5884	24
13662	1294	35
109	1130	13
12	3444	13
194	4638	9
163	4923	6
4165	3243	6
402	9287	15
106	619	15
33882	3709	8
141	4657	10
1020	3718	12
1764	5430	8
1465	4281	8
104	2803	26
102	2300	22
102	989	19
414	9236	15
2218	3492	6
934	8367	12
111	8300	25
161	2607	27
14	3678	13
2613	6962	12
1239	1009	6
195	8476	18
1384	2286	12
1564	3353	6
102	412	5
102	9785	20
1091	9799	19
186	8365	1
9175	4788	7
129	9137	12
33860	282	13
103	9721	24
103	2429	12
14	5810	22
114	8280	4
960	7706	23
2502	4501	21
958	2994	13
1335	9737	19
128	5158	34
14	1529	30
105	3707	2
14	2326	25
105	1370	7
103	8469	6
14840	2036	18
18149	5163	20
652	8204	1
21912	4740	0
12	3325	11
104	8410	6
2024	901	7
101	1463	4
248	6901	5
513	2357	15
917	9386	5
173	3721	11
3674	1978	23
122	2667	13
118	3136	36
584	9167	1
7043	5030	10
129	6317	35
125	3299	10
9666	2185	6
12	8760	9
5494	8313	11
101	57	4
298	4583	14
749	7778	2
131	4767	15
16	7433	8
14	2290	17
105	1214	15
475	1638	27
198	2648	3
520	7614	2
12	502	4
111	3183	15
496	8749	14
195	8767	26
101	925	14
21379	5591	27
14	4126	10
14	6096	8
132	561	4
104	5462	1
166	2960	15
102	1840	25
4183	4059	7
3085	9365	8
6584	9566	7
181	9277	0
32804	8525	5
12	5086	6
5784	2286	22
12	5136	4
22650	3764	1
3469	3390	13
8471	7211	21
12975	3724	14
113	4570	13
105	1153	34
254	7656	10
104	7509	24
137	1224	3
14	1406	28
13232	2562	5
16198	3145	17
5528	548	9
101	2974	23
197	3893	7
13316	164	23
454	8232	4
167	4979	7
7639	998	1
12	1279	6
37771	7154	19
140	9049	15
38247	3879	12
12	9585	9
2786	7149	20
106	5763	11
14	6748	5
356	5402	28
10732	8127	0
813	6738	29
101	3601	3
3515	1576	13
241	3021	30
32115	3895	12
106	39	12
728	2301	11
110	3470	14
101	1075	23
178	2326	15
108	9320	13
970	5209	5
2785	8717	11
7580	1325	31
12	2323	16
6047	54	31
122	6755	22
9257	3786	7
7476	7161	5
102	3185	7
967	7041	24
379	7498	15
112	7593	0
724	3537	6
422	4585	1
716	1777	2
14	1149	13
103	3568	29
24249	9578	12
101	6929	14
6714	8309	5
101	444	3
12	3449	24
102	1268	8
233	3931	14
900	3708	6
240	2730	9
117	817	13
3548	4455	4
2462	9184	28
612	6483	10
1678	4387	4
584	8909	4
715	2038	14
4842	725	1
102	3319	17
6334	9896	24
159	1971	46
4	7569	22
14	3483	8
105	8636	5
1425	3781	4
12	1758	11
13370	7819	7
3003	5825	15
130	6034	16
125	682	2
179	4796	14
196	1304	0
154	3069	35
103	8215	3
2409	348	22
101	8529	6
5445	5831	1
2780	4402	5
29948	6582	7
12	5394	1
11688	210	16
12	8926	4
111	9603	22
214	4632	14
199	528	9
5910	4902	10
207	5281	1
23816	5484	0
105	8280	13
14	4380	15
14	6717	10
17188	5082	1
445	6205	1
879	4548	4
1451	16	6
102	3922	15
146	7992	3
102	3767	19
2921	7288	2
105	6531	34
12260	1967	18
483	5104	6
103	125	4
163	5530	15
116	3314	17
1033	1732	21
135	459	27
21464	9431	19
35590	1530	7
3268	8982	14
223	8518	6
210	8766	7
1239	5873	11
101	7839	14
4409	814	9
105	8507	7
830	3294	10
34603	1894	29
14	5141	13
37962	7784	13
105	2517	27
127	5948	33
105	4094	5
14	6431	22
151	3111	4
14	4670	19
106	4622	26
37373	237	3
900	1209	11
102	6259	15
5929	3272	11
32208	2861	19
126	7787	3
3280	5744	39
116	3451	23
1271	4050	19
126	9544	1
11964	6882	8
1323	5910	7
14	1071	46
525	7392	20
14	5539	38
16832	5698	23
2690	7268	7
102	9332	3
140	4375	11
9300	7760	29
101	5460	7
3747	8543	14
14	9916	16
876	6734	4
356	2164	6
1861	2711	37
12	1303	15
170	3625	0
11596	1157	37
327	7556	6
1368	4327	1
1261	5067	27
2885	3583	16
377	8081	1
936	4648	16
8	9687	26
102	9020	23
200	1770	10
191	5932	12
6871	1191	14
25300	3966	6
126	9678	23
838	1761	13
27681	1726	2
16823	5048	23
57	3116	0
109	6952	15
109	4105	10
12	7897	8
7097	7708	3
1734	130	0
3651	2996	6
105	6014	4
349	6759	10
175	3532	3
114	2968	5
2083	6785	10
101	8734	20
1391	8540	10
5494	606	27
1964	5439	23
466	113	13
15938	6379	19
1771	448	4
7703	5143	1
14	570	9
116	4474	6
351	7022	1
6066	472	7
1114	8455	29
102	6751	23
2580	959	27
1228	1758	12
486	3248	2
113	1363	6
181	9265	1
534	6370	14
32369	2384	15
107	4615	18
102	2614	3
35677	2273	12
1503	4504	12
13624	6773	10
28448	8651	22
101	1688	13
6866	2303	2
604	8843	22
110	8772	28
12	3190	8
610	3798	28
12	4373	7
105	835	33
111	3328	4
12	3475	20
22154	4720	5
204	4236	27
2606	6312	2
1237	2422	16
1148	1453	0
102	4600	4
211	2655	5
132	9502	2
103	2505	34
4486	9597	7
102	5099	30
22809	4987	0
2307	1063	34
12927	8611	13
31019	9187	23
12	2575	26
104	7406	9
20197	6152	24
14	9056	28
10924	29	18
1304	8815	1
112	7441	0
151	1626	9
695	3293	0
15952	1245	8
220	1160	5
104	3782	11
117	746	7
623	4405	25
104	553	12
9551	2076	0
14	9814	51
12	5421	3
1316	8019	0
106	378	16
101	4010	18
519	8202	3
101	9440	4
14	5896	19
101	4809	29
21	9546	9
7037	259	8
1100	5292	13
101	5346	3
1415	2377	39
105	4770	8
9340	7542	14
105	9029	19
4	2255	22
101	5669	3
12	3234	18
6902	6203	19
12	6917	4
3556	852	40
109	4635	4
14	8615	28
182	1380	7
105	4358	2
236	845	0
103	2468	3
174	4825	4
102	9989	7
9138	2420	3
936	8669	5
160	2872	0
101	6958	12
906	8402	9
347	4287	5
3730	5359	16
1072	3528	7
104	7564	23
102	9541	5
179	5088	6
14	5266	32
7074	8401	8
7177	2263	2
101	3784	12
8692	5218	7
1313	7033	21
121	5270	3
4042	6872	9
1411	5448	1
2581	4682	23
102	7618	13
8310	8677	6
102	2661	27
12	9091	24
694	2074	22
12698	1171	21
15740	8991	6
17508	5879	4
1143	1935	7
157	3356	13
183	2408	4
149	758	10
3140	9454	21
118	7689	6
5023	1576	11
216	9103	25
8591	7787	7
5176	7154	2
4475	4818	19
25476	6148	0
518	5640	18
23964	5206	28
150	8438	19
438	5843	21
126	4466	2
101	3662	26
1131	3519	16
1267	2732	18
926	13	22
227	3545	11
14	7629	30
2366	1278	20
270	7221	18
109	8656	7
170	3729	0
1373	8980	15
2598	1165	16
1803	894	3
5823	6279	16
7373	7046	6
12	5155	7
103	9549	25
2600	3354	21
18421	1879	0
2575	3084	11
268	2241	24
33968	7287	7
22785	6931	16
2790	5873	3
2692	1336	3
8	937	1
107	4508	26
117	1934	11
12	6797	22
203	7606	17
106	6296	15
212	5131	8
14	8038	4
101	2859	2
2407	6350	5
203	9877	19
1081	3873	12
101	7308	20
32173	4433	38
1728	8181	26
28433	8128	21
184	78	17
109	2588	7
105	5786	35
111	9268	6
102	1925	12
125	1910	14
142	9899	2
12	1321	25
10248	4717	16
103	4166	28
3110	6681	28
904	9067	25
30100	4618	16
6909	8960	11
3570	8754	16
12	5860	7
16050	7033	27
117	4426	23
108	8855	9
266	3170	8
8751	7107	25
1287	4611	15
27453	831	2
686	1544	8
25774	9254	6
1222	3922	16
123	469	1
289	6085	9
134	6331	24
102	4131	14
119	7183	2
4936	8474	28
181	9353	1
122	4502	9
7	4796	10
294	6865	19
20450	7935	39
101	7662	10
391	6656	12
4	9071	12
2661	5337	6
26811	8401	0
103	2794	5
103	8608	19
103	9838	17
3964	5879	1
109	9432	17
1175	469	5
115	910	2
3595	8896	6
2071	1903	12
222	5372	11
4258	1092	15
34081	7148	20
2112	5618	9
260	210	7
102	6753	1
12876	3308	14
2620	1392	21
25797	4730	11
3410	9428	8
101	2190	28
105	7264	3
14433	7183	15
108	4627	24
239	1433	20
102	8963	21
306	3401	31
115	5450	30
103	7319	34
238	6523	1
3138	3237	11
105	3656	1
1838	4228	7
14	8815	12
2215	3387	15
28364	2984	3
101	6060	5
10746	7276	0
105	9447	11
422	209	8
163	5545	12
363	884	9
58	5964	15
1617	5056	13
10241	5209	18
28902	6032	14
10854	9783	11
553	2626	12
6312	8326	20
471	5101	13
34361	5019	15
108	1362	3
330	3892	2
4564	2927	7
105	1579	3
1827	5110	9
14	9955	9
103	1002	13
2	8111	34
1119	1305	2
1563	1102	11
105	6984	12
104	2273	20
527	2902	1
134	3737	9
113	7875	12
113	1134	1
968	5723	4
10929	9878	1
316	929	2
791	1978	0
117	2503	3
14389	2336	19
12	6118	2
1891	448	20
310	1028	34
107	8218	14
2469	104	6
139	1016	7
37554	4572	21
1929	6427	10
7746	7508	20
404	2838	9
811	8365	26
14	7906	23
277	2717	1
10043	4527	13
4194	8888	24
1626	8151	15
21090	1644	25
168	8740	0
117	3946	11
2389	7025	7
3086	9860	1
12	6317	15
14	8466	38
695	761	6
1108	3947	4
103	8170	8
145	4332	7
120	5613	26
32648	9067	3
476	2751	22
111	8009	38
57	825	0
12	4137	20
607	7225	16
265	2435	0
102	2509	16
113	7648	4
9	7311	5
8524	5182	23
1527	4496	2
779	219	15
124	8628	8
376	867	3
7477	6212	16
4579	1547	9
219	3401	9
111	658	6
16930	1514	0
2293	4400	17
197	3140	3
103	5322	25
103	877	15
1586	8146	27
2786	4830	31
4919	6384	16
101	236	10
14	8064	9
3745	1770	8
9628	5546	15
122	1357	33
124	5915	7
173	243	0
418	9779	8
8111	5785	6
32874	5452	5
