1562	14	3	4.43
4833	101	3	11.71
138	907	3	17.6
170	752	3	19.8
1423	12	5	10.34
519	132	5	27.32
12	2786	3	7.67
101	1403	4	6.23
103	3949	4	22.25
478	591	4	39.6
181	224	15	110.42
109	351	4	8.04
177	693	4	28.52
164	323	12	92.49
1171	104	5	14.58
4821	109	4	32.95
198	117	6	14.27
1458	12	5	10.88
101	191	17	4.67
2584	12	3	7
1574	107	3	12.5
117	269	3	6.24
1022	682	4	46.98
2084	104	4	14.63
140	167	3	5.26
740	12	8	13.97
2246	101	5	14.79
3315	108	3	17.89
103	520	4	4.04
765	106	3	4.62
118	2319	7	62.07
268	7385	3	45.74
162	288	4	20.26
1012	715	10	141.58
101	1154	8	20.39
105	633	33	211.59
807	102	5	9.95
1691	125	3	18.73
1410	12	4	6.59
2401	14	3	6.88
184	967	3	22.31
337	105	9	16.81
665	14	8	13.59
1245	101	4	5.54
540	103	4	4.28
120	174	5	7.84
107	664	5	17.33
103	255	15	26.65
12	1490	7	20.29
1514	14	5	12.24
410	106	7	13.9
1628	14	4	8.48
113	209	4	5.28
193	189	3	10.72
2037	104	5	20.88
110	1595	3	12.9
414	353	3	23.95
121	1681	3	17.61
140	471	4	21.08
946	109	18	134.51
9	122	10	15.24
4877	104	3	16.06
101	6401	4	24.32
106	3884	5	34.44
101	260	21	27.29
3252	104	6	36.5
208	111	5	6.97
218	117	7	21.22
126	530	19	150.34
3474	12	3	9.38
12	1310	4	6.22
103	565	11	32.54
5296	176	3	36.12
1045	101	11	32.93
2033	101	3	5.18
103	505	4	3.93
2679	103	3	10.47
834	14	8	16.96
172	101	83	196.83
1156	101	4	4.93
105	3443	7	54.02
1509	106	4	13.31
137	179	3	5.46
792	103	4	6.83
932	161	7	61.82
155	133	17	73.53
3284	118	6	56.54
1178	118	4	22.58
121	2596	5	41.1
125	151	5	6.41
105	4410	3	14.96
1615	106	4	13.79
1127	101	7	15.26
105	2373	3	10.6
102	2080	3	8.41
143	459	16	133.59
119	2629	4	30.42
555	102	10	25.98
1144	109	3	10.73
110	501	6	20.39
105	1026	7	24.54
102	3164	5	26.13
767	659	3	31.27
116	127	8	5.28
1973	152	3	23.87
105	4843	4	25.9
818	3827	3	43.38
102	1434	6	20.85
488	130	3	12.56
338	144	3	12.44
269	132	3	9.09
4743	102	4	24.29
101	3208	3	8.15
2732	104	8	50.63
119	136	173	1305.36
6074	104	3	18.25
325	120	5	18.08
1327	103	4	10.55
243	135	4	13.91
1851	131	3	20.68
258	14	37	95.66
896	103	4	7.74
1296	579	4	47.47
103	5639	3	17.89
105	1286	5	16.21
592	1236	3	33.48
523	101	9	11.31
192	124	15	62.11
16	112	29	77.95
252	1351	18	259.31
177	145	10	42.79
4451	14	3	11.03
832	115	5	25.28
262	107	12	37.57
128	333	3	9.36
102	240	59	261.23
102	6425	3	17.49
215	128	18	95.98
179	119	4	5.14
1586	109	8	52.53
1935	107	3	13.74
145	193	9	40.04
103	1019	3	4.87
2	128	21	51.27
129	725	3	13.8
633	104	9	25.98
101	4362	4	16.88
101	2361	3	6.13
3090	12	3	8.45
2619	101	4	11.45
197	148	3	7.84
127	527	3	11.76
317	123	7	30.43
213	958	3	24.44
3287	103	3	12
156	2911	6	66.27
105	264	9	11.59
626	108	6	22.68
2377	14	3	6.88
322	259	7	57.82
107	305	4	6.55
156	217	5	21.42
1252	1521	5	72.98
8442	107	3	28.09
12	673	5	4.23
132	764	3	15.56
106	906	6	19.07
3554	109	3	18.96
101	7780	3	18.24
106	2130	3	10.22
347	698	12	145.23
12	2625	3	7
146	142	24	120.12
1774	111	3	14.86
322	102	7	7.27
3085	790	6	97.48
958	12	7	13.78
127	1122	4	24.03
113	3160	4	29.69
111	451	3	6.96
134	430	5	26.81
112	3865	3	21.43
592	134	3	14.72
969	102	3	4.35
3231	12	3	8.45
2182	12	4	10.22
509	172	3	17.49
199	789	3	22.35
522	121	3	10.52
138	120	6	5.48
107	148	12	11.84
791	105	3	4.32
1866	1624	3	43.06
101	4263	3	10.22
101	2142	3	5.63
225	145	4	14.37
2286	14	3	6.36
154	153	3	4.96
1765	101	4	8
101	4315	4	16.88
57	956	4	17.7
128	418	6	29.57
102	388	22	78.44
3608	101	3	9.07
349	151	5	27.27
927	12	5	6.8
1911	12	4	8.93
57	2171	3	16.89
382	630	6	62.76
108	534	3	6.63
585	104	4	5.16
728	122	3	12.65
230	113	7	18.09
266	319	3	19.89
343	287	4	30.56
229	142	6	26.37
1153	102	3	5.17
4647	1743	4	72.69
2282	102	4	14.39
101	802	5	5.07
101	598	16	41.57
121	1419	4	24.5
1364	104	13	72.82
108	113	28	16.85
1140	12	6	11.81
3380	12	4	15.48
105	1239	3	6.43
5545	6747	3	68.55
173	341	7	47.52
771	261	3	24.75
145	290	3	11.24
815	108	3	8.81
101	2397	10	54.2
129	945	3	15.5
101	4450	3	10.22
102	143	24	12.57
1180	498	3	32.19
1244	14	5	10.12
115	2662	9	88.47
1770	108	4	20.65
101	3221	6	27.68
124	400	4	15.24
973	14	7	15.34
105	2732	4	17.66
444	108	3	5.75
105	2656	4	17.66
101	8139	3	18.24
110	864	18	129.21
2666	104	3	10.81
101	1947	3	4.77
204	102	13	11.89
127	1558	3	18.39
1792	104	3	8.24
101	1871	3	4.77
1631	307	3	31.58
294	1470	3	30.27
402	104	9	18.66
227	263	6	41.86
105	2222	4	15.93
175	127	5	9.58
3820	102	3	12.58
474	12	7	5.85
125	156	5	7.16
2119	109	4	22.04
107	968	10	58.38
103	1260	3	6
119	617	3	11.31
106	162	24	37.58
4065	104	4	22.72
493	102	6	8.71
912	104	3	4.61
137	194	4	10.44
328	115	3	6.91
128	3346	3	23.75
147	101	52	41.46
213	185	6	31.88
4951	14	3	12.53
126	1289	3	17.02
447	153	3	15.08
110	486	4	10.35
776	14	7	12.26
102	2441	4	15.19
101	295	87	480.51
372	14	12	17.44
101	166	39	35.99
206	127	5	13.13
5567	104	4	30.27
1479	107	3	12.15
113	346	3	6.17
528	102	10	25.17
12	1283	8	22.81
340	439	8	80.93
113	165	11	23
5662	2007	4	79.04
113	294	10	39.19
2969	104	4	18.13
2616	102	7	39.12
611	107	3	6.95
105	8219	3	23.15
105	1951	7	34.91
746	106	4	7.94
102	2366	7	36.97
105	1899	4	14.54
862	105	3	4.63
524	14	17	46.9
183	839	5	40.86
354	106	11	27.76
2502	14	3	7.47
1719	14	3	4.75
2224	101	4	9.83
3141	101	4	13.62
1964	101	3	4.77
133	131	8	16.07
130	411	9	55.07
101	1259	10	32.82
4654	277	3	39.19
147	2710	3	25.53
132	238	9	43.31
232	109	7	13.84
12	139	76	98.64
101	920	6	9.17
104	1724	5	18.47
1784	102	4	12.42
3045	109	3	17.95
163	6388	3	35.47
101	4256	3	10.22
382	4588	4	59.66
101	4300	3	10.22
536	14	7	7.92
633	148	4	24.03
101	4376	3	10.22
105	3790	3	13.76
113	816	8	45.24
1266	105	4	11.14
696	103	6	13.1
106	1060	4	10.66
130	4256	3	27.15
707	14	6	7.75
138	121	27	94.46
102	1160	12	56.48
105	2978	3	11.95
180	238	3	12.76
110	594	4	11.72
2916	104	3	11.52
101	7949	3	18.24
322	109	3	4.1
1774	12	3	4.67
5340	12	4	24.76
3377	104	7	52.97
1753	102	4	12.42
916	104	11	45.58
3861	12	4	17.3
664	138	5	31.33
101	1938	9	36.97
204	109	5	5.36
12	2303	3	6.42
692	12	5	4.23
105	360	5	5.02
111	210	5	7.36
119	179	8	19.54
4035	101	4	16.88
184	105	20	27.71
106	667	6	15.24
4590	3896	4	82.45
233	147	7	33.92
825	14	5	6.37
1372	103	3	6.55
102	1416	4	10.47
2528	14	3	7.47
101	2460	3	6.13
430	14	9	10.87
154	505	3	15.65
207	523	4	29.46
114	150	7	7.41
194	101	19	7.49
724	114	3	11.09
3904	790	4	63.08
7007	12	3	18.57
330	104	11	22.87
157	111	10	14.79
551	12	9	12.99
1535	12	7	21.22
5233	2937	3	54.86
202	989	3	24.08
108	287	6	13.49
250	552	3	22.54
123	187	9	27.05
206	182	3	11.37
454	1496	3	33.44
123	267	56	478.57
729	104	20	101.14
2707	104	3	10.81
2210	158	3	25.83
57	265	9	30.16
101	2898	3	7.37
3133	14	4	14.7
3436	525	4	57.66
2459	101	3	6.13
596	105	11	36.29
299	2985	3	35.09
1811	108	3	13.59
101	159	41	35.03
486	105	8	18.39
12	6190	4	24.76
2081	106	6	30.1
849	14	9	21.79
102	3198	5	26.13
2149	2667	4	66.36
104	4	100	279.54
7291	110	3	28.5
306	114	3	6.4
130	159	4	6.35
3628	126	3	24.59
236	241	4	24.16
125	21	4	5.67
255	107	6	10.74
1214	102	4	9.32
155	119	15	43.8
132	555	3	13.65
121	2498	3	20.12
919	389	3	29.27
901	982	4	49.18
1947	487	6	80.98
113	1575	3	14.87
12	128	129	181.82
302	119	4	11.91
232	102	11	11.04
3000	107	3	16.74
768	101	9	17.37
270	106	6	5.43
101	1168	10	30.59
159	114	6	7.31
676	121	4	18.43
101	7331	3	18.24
133	266	5	20.93
106	2789	3	12.66
103	3873	3	14.17
7104	715	3	52.22
105	8082	3	23.15
246	493	4	31.42
3711	105	3	13.76
1357	106	5	17.88
3698	101	3	9.07
1585	104	7	30.4
888	102	3	3.84
113	305	3	5.48
102	1016	3	4.54
123	383	7	33.25
871	187	4	31.82
2252	102	6	27.55
1514	201	7	77.02
12	1548	6	16.08
136	344	5	24.48
183	2573	3	28.9
103	303	8	9.87
127	2220	4	30.3
2186	102	4	14.39
109	125	17	12.29
909	182	3	21.81
101	394	21	50.23
893	4658	5	89.97
101	453	33	127.15
531	104	5	7.4
105	1905	3	9.07
126	217	24	142.96
119	1649	4	25.94
101	4786	3	11.71
1291	106	5	17.36
103	153	18	8.06
2144	106	4	16.87
305	159	15	117.83
2292	169	3	26.65
123	368	5	20.08
359	185	4	23.95
101	6213	3	13.84
106	561	13	49.38
165	169	9	42.03
415	133	4	19.36
4612	1379	4	70.53
1374	3948	3	48.15
165	299	5	27.95
2759	179	5	55.71
540	108	5	15.8
166	900	3	20.77
185	103	11	4.38
102	1838	6	24.15
102	1686	10	52.26
133	219	4	12.83
110	142	28	67.72
2004	107	10	79.67
4169	12	3	10.53
122	308	3	7.83
126	1493	3	18
152	177	4	11.13
105	784	14	62.84
1271	12	4	5.88
110	464	9	37.3
1144	102	4	8.66
2672	104	3	10.81
2070	154	4	35.23
483	122	3	10.43
555	109	3	6.79
105	1039	3	5.53
147	203	5	18.62
105	955	3	5.15
1388	104	19	143.83
137	123	18	50.58
103	1222	3	5.74
101	3887	5	25.09
106	259	7	6.88
137	290	3	10.35
1490	101	5	10.41
1903	14	5	14.33
787	2438	3	39.86
125	315	5	19.45
209	440	11	102.57
101	2945	7	33.23
57	123	103	434.31
2498	150	3	24.95
12	1125	8	20.45
188	940	3	22.52
123	124	46	167.23
799	104	4	7.23
2641	104	3	10.81
9	119	13	24.25
127	847	7	46.74
101	247	24	34.58
127	635	4	19.36
101	321	18	29.42
355	117	3	8.23
117	319	3	7.53
117	253	5	13.85
612	102	19	80.09
425	2398	9	137.88
106	1997	4	16.14
1827	107	3	13.3
101	2431	4	10.59
2213	108	4	22.72
650	106	5	10.76
192	116	49	311.95
240	108	5	7.39
353	103	5	4.01
110	1667	5	27.82
733	1020	4	47.43
101	652	8	11.41
3295	105	3	12.78
111	101	263	327.06
102	5794	3	17.49
160	225	6	29.94
2982	101	3	7.37
7713	172	3	40.31
149	623	4	23.84
1932	4089	3	50.18
233	104	7	4.05
138	513	3	14.05
1293	117	3	15.58
1349	104	5	16.03
2222	104	10	64.96
439	1223	3	31.81
854	104	24	148.91
4091	104	3	14.52
103	1851	3	7.91
102	1325	6	20.17
105	2941	3	11.95
6969	1054	3	54.7
763	102	12	43.95
1995	8	3	21.81
6934	104	3	22.7
237	101	27	42.21
412	124	3	9.95
4963	106	3	17.23
196	174	4	15.96
111	339	3	5.4
1555	14	4	8.01
1686	103	3	7.53
266	101	13	8.94
8	9	15	44.74
616	14	8	12.24
904	105	3	4.97
170	1301	4	33.2
5143	749	3	45.66
127	590	4	18.81
13	141	4	12.99
123	880	3	14.06
123	984	3	14.7
2719	12	3	7
129	732	3	13.8
328	1657	10	138.22
105	397	10	23.71
111	220	5	8.11
105	500	6	10.87
297	133	3	10.46
160	110	14	25.03
101	2056	3	5.18
277	16	34	290.74
3228	101	4	13.62
106	4486	3	17.23
101	1904	3	4.77
505	148	3	14.97
5046	106	5	39.81
102	1502	6	21.58
416	102	8	13.64
303	109	14	57.02
318	130	3	10.08
106	769	13	58.19
575	107	3	6.71
119	207	7	20.11
427	12	9	9.48
128	251	11	52.89
129	914	3	15.28
1391	106	6	24.57
108	211	5	5.75
113	2378	3	17.75
105	1218	3	6.43
706	103	5	9.26
105	1270	5	16.21
801	106	3	4.91
917	105	4	8.66
568	103	5	7.43
557	106	10	31.94
117	960	3	13.8
1163	101	6	11.75
101	954	6	9.54
8368	104	3	22.7
102	358	42	209.42
2034	130	4	31.28
583	102	7	13.99
5028	107	4	32.47
1634	12	4	7.88
101	4226	4	16.88
225	117	4	8.44
101	2309	3	6.13
138	146	6	12.86
239	152	4	16.12
104	2280	3	9.62
106	890	6	18.66
660	102	6	11.83
124	127	9	9.12
1525	12	4	7.41
12	6751	3	18.57
101	5682	4	24.32
641	4692	3	44.85
2931	101	3	7.37
342	114	4	11.4
1145	190	3	23.67
106	2161	6	31.37
204	375	3	18.44
186	687	3	20.32
2277	334	4	48.27
212	101	54	138.04
146	116	79	469.07
286	108	13	48.13
814	14	5	6.12
104	919	3	4.61
2026	105	3	9.53
216	174	4	17.54
101	4017	3	10.22
57	1105	3	12.45
373	161	3	15.41
102	1807	10	54.29
107	724	5	18.1
120	106	30	8.99
2346	106	3	11.3
3774	147	6	69.76
227	482	3	21.03
1182	12	4	5.26
123	4132	3	25.06
169	771	9	80.74
152	102	31	32.92
478	8	9	59.08
8292	107	3	28.09
2216	103	3	9.28
103	129	43	29.78
2	719	3	12.96
719	227	9	91.8
103	271	7	5.4
628	101	7	7.88
214	14	19	17.3
497	105	16	60.16
6184	101	3	13.84
105	3272	3	12.78
105	5241	3	16.5
102	1046	7	21.89
123	415	3	9.79
101	3143	4	13.62
4703	14	3	12.53
2375	348	3	34.97
123	299	15	85.41
2220	12	3	5.91
5274	104	3	16.06
231	12	14	8.31
105	7859	3	23.15
1680	104	3	7.86
140	57	7	4.39
7102	104	3	22.7
1968	12	4	8.93
1603	104	3	7.5
483	104	12	35.54
3147	102	6	34.98
1958	102	6	25.17
21	2	7	15.37
758	109	7	31.86
109	1262	3	11.54
110	383	3	5.04
3163	102	4	18.36
597	104	4	5.16
147	128	10	23.49
155	320	3	13.1
101	3912	3	10.22
876	106	27	195.74
405	185	8	61.93
4320	101	3	10.22
102	2064	3	8.41
128	2033	3	20.32
105	1069	3	5.74
669	9	4	22.22
2484	500	4	52.31
106	2987	4	19.67
110	368	6	17.17
942	106	10	43.82
101	1497	6	14.74
3225	102	6	34.98
281	136	3	10.1
1063	107	9	51.91
6799	841	3	53.33
1875	12	6	18.76
624	184	19	202.7
103	1124	4	9.14
12	571	12	24.63
3244	12	3	8.45
12	503	16	38.19
101	3789	6	30.84
110	2833	3	17.15
123	142	5	4.6
507	115	6	26.57
858	113	3	11.18
103	430	6	8.31
299	240	9	75.47
2903	128	4	33.41
933	102	3	4.17
2154	12	4	10.22
140	153	5	10.78
848	101	7	11.8
182	14	42	64.68
218	145	3	8.89
117	223	5	12.45
126	457	4	17.04
219	854	3	24.21
198	135	8	33.01
110	1188	3	11.04
2677	105	3	11.23
1546	232	3	28.58
12	4040	6	37.14
228	114	7	19.74
5507	14	3	14.68
365	126	3	9.73
208	434	26	294.94
580	101	9	12.87
101	531	7	6.28
1925	14	3	5.48
4883	14	3	12.53
109	143	10	7.67
101	427	9	8.77
110	1384	3	12.2
102	1093	15	76.57
359	201	4	26.19
960	107	4	14.93
112	802	5	21.84
101	2720	4	11.45
4774	1115	3	48.23
12	1597	3	4.02
683	109	3	7.93
5713	12	3	14.16
809	104	3	3.97
5003	104	3	16.06
125	537	10	64.38
102	1652	9	44.24
102	7868	3	21.93
2437	111	5	34.44
12	319	11	9.83
478	179	11	95.53
534	105	4	5.08
171	159	3	7.31
489	116	4	15.44
106	977	5	14.77
748	14	8	15.15
1338	108	3	11.78
2092	105	3	9.53
363	103	7	9.38
101	3430	4	15.05
329	313	3	21.71
102	1347	6	20.17
3571	14	3	9.87
156	206	7	33.15
352	14	8	5.81
107	190	13	28.35
191	118	6	13.07
252	104	25	70.82
598	102	4	4.39
1164	127	15	141.28
146	199	4	12.57
388	107	4	8.32
193	2092	3	27.8
101	1632	3	4.07
897	104	4	8.15
112	3881	5	44.13
105	233	14	23.98
203	396	3	18.8
101	989	5	6.68
118	130	7	5.54
219	104	12	14.28
141	156	8	25.67
502	12	7	6.41
4633	630	4	63.67
1735	3911	3	49.72
105	1509	3	7.57
2894	12	9	55.71
126	768	4	20.84
777	14	10	24.48
261	108	5	8.06
2	168	16	59.63
119	1322	3	16.11
101	4247	6	36.48
112	166	17	44.67
135	133	13	41.15
112	295	4	7.81
135	262	8	40.16
1855	106	6	27.93
743	106	3	4.48
215	101	19	13.7
627	14	6	6.57
173	475	3	17.19
1683	14	3	4.75
923	278	4	38.32
4216	14	3	11.03
128	110	30	48.88
7005	5539	3	68.55
129	2182	3	20.97
177	117	6	11.02
118	524	3	10.46
781	102	8	22.75
2454	107	4	23.16
103	2331	3	9.84
203	207	3	13.28
163	460	3	16.71
108	238	6	10.58
986	104	4	8.67
240	194	4	20.55
3663	12	5	22.76
105	1171	7	26.43
1822	12	3	4.67
151	104	129	515.02
3156	130	4	36.21
222	111	13	43.69
312	254	8	67.49
105	559	5	8.34
111	189	9	17.54
102	3757	5	28.29
160	251	4	17.84
101	5198	4	19.42
594	14	11	22.84
1216	108	4	17.31
6827	101	3	18.24
85	141	5	17.45
105	4768	3	16.5
2988	104	4	18.13
252	109	11	32.73
3545	12	3	9.38
102	4101	3	13.77
12	717	11	25.47
1976	101	4	8.55
363	106	11	28.34
124	131	15	33.48
1338	105	4	11.53
2240	334	3	34.12
651	14	6	7.01
550	148	3	15.45
12	1924	3	5.04
5087	103	3	15.71
480	14	10	15.62
2	155	18	62.48
905	972	4	49.18
102	520	16	55.39
135	275	4	15.31
112	306	3	4.86
127	407	5	22.38
6288	292	4	61.92
146	1401	4	30.69
101	934	23	114.1
1478	102	7	27.7
728	102	5	8.92
104	2101	3	9.12
103	2320	5	22.37
1596	102	5	16.59
101	797	10	22.58
622	102	8	19.01
108	156	20	43.76
498	106	4	5.33
114	190	4	4.73
215	155	9	47.79
4729	101	3	11.71
127	2895	3	22.72
2718	14	3	7.47
1844	14	3	5.1
105	4061	3	14.96
116	3265	3	22.1
467	106	4	5.1
12	974	4	4.24
1439	14	3	3.87
119	105	82	120.22
1216	105	3	6.43
142	133	8	20.3
1300	110	3	11.59
166	283	3	13.29
8559	106	3	23.89
1205	101	9	26.23
449	142	3	14.16
101	1900	3	4.77
692	113	5	21.46
151	233	6	28.24
111	130	20	32.01
187	127	3	4
134	111	8	4.49
111	199	5	6.38
150	1708	3	22.42
102	1912	8	39.69
1239	107	3	10.91
2786	5694	3	57.09
112	1627	3	14.45
1748	104	3	8.24
238	142	7	33.75
1142	102	3	4.95
106	228	16	33.22
213	157	7	35
572	101	7	7.15
432	108	3	5.57
160	763	4	27.87
1277	103	3	6
133	400	4	19.1
101	1562	5	10.98
306	14	19	35.78
3039	103	3	12
101	1494	7	19.58
956	14	7	14.84
126	574	3	12.23
1884	14	3	5.48
668	105	4	6.39
4	5313	4	48.63
102	2574	4	16.1
2260	106	3	10.73
101	6221	3	13.84
9	13	3	6.8
110	1297	4	17.85
133	1266	3	19.42
102	637	19	82.32
123	253	3	6.2
127	2537	3	21.97
2005	12	4	9.54
102	1098	3	4.74
1373	4609	4	70.53
852	149	3	18.12
541	104	4	4.63
960	102	4	7.53
101	2835	4	12.45
58	128	3	4.64
3076	12	5	20.64
6454	541	3	45.97
101	4691	5	30.4
2956	14	7	35.18
102	2369	5	21.71
126	246	5	15.94
2298	14	6	22.06
295	159	15	115.31
139	183	8	30.59
193	241	3	13.71
104	1273	3	6.3
101	424	43	189.36
105	597	5	8.89
1382	101	4	6.23
2051	14	3	5.89
205	135	8	34.19
5254	108	3	21.69
2501	1794	4	63.27
101	1306	4	5.54
159	14	37	33.35
101	1186	8	20.39
12	5124	3	12.02
1913	102	3	7.96
166	865	12	119.03
3251	12	3	8.45
1646	104	3	7.86
1292	102	11	51.89
103	1487	3	6.85
104	2754	3	11.52
12	256	14	10.34
768	130	3	15.15
8024	104	3	22.7
101	1151	4	4.93
110	197	27	106.99
105	766	3	4.04
751	109	6	24.99
116	416	7	32.95
116	342	9	43.03
171	258	11	74.9
105	646	9	27.67
101	4020	3	10.22
106	527	5	9
101	6195	3	13.84
997	14	6	11.36
126	5790	3	29.63
209	148	7	31.25
103	186	16	14.77
106	1139	3	6.59
101	2824	3	7.37
628	155	3	16.95
744	105	16	74.89
102	981	15	73.23
101	381	39	145.71
6986	11	3	56.47
101	439	15	28.63
1321	102	8	32.2
110	1548	3	12.9
140	416	3	13.37
105	2099	3	9.53
506	1574	3	34.27
6441	104	3	18.25
1308	12	5	9.84
164	247	3	12.11
109	403	10	40.66
1839	104	5	19.2
727	104	6	14.03
867	107	6	26.18
1602	8	3	20.03
127	829	13	105.02
104	1512	10	51.32
465	130	3	12.45
848	152	4	27.43
105	7932	3	23.15
1612	105	3	7.9
57	230	10	31.69
57	304	13	58.83
109	2848	3	17.1
1946	14	4	9.55
3029	544	4	56.47
128	763	4	21.07
2650	214	3	31.27
764	275	6	59.85
1708	101	6	16.29
1996	103	3	8.78
351	110	6	16.54
120	343	3	8.25
434	1062	15	215.81
364	108	3	4.67
863	14	4	3.9
364	161	3	15.16
236	128	3	6.67
1603	109	3	12.85
2505	8	3	23.62
722	191	6	50.89
982	12	4	4.24
102	3289	5	26.13
389	104	12	30.37
597	109	10	47.8
2819	102	6	32.57
85	111	5	6.38
329	351	4	32.46
4653	109	5	47.42
575	102	17	65.24
3023	104	8	60.54
1626	12	4	7.88
124	432	4	15.74
101	3257	4	13.62
823	14	9	21.2
102	5776	3	17.49
186	983	3	22.61
121	227	17	84.94
127	1474	3	18.02
121	179	13	43.78
101	1915	4	8.55
170	105	19	20.39
5379	103	4	29.79
1104	101	4	4.65
294	108	6	13.71
1391	103	3	6.55
192	239	3	13.65
2426	106	3	11.3
203	105	15	21.49
177	133	5	13.22
229	126	4	10.36
101	694	5	4.04
101	634	12	25.66
2514	1423	6	100.61
262	117	3	5.86
2179	104	3	9.62
1202	127	22	250.94
1676	102	8	36.73
3518	12	3	9.38
145	146	30	165.39
5246	102	3	15.31
101	2417	4	10.59
671	12	7	9.58
339	458	3	24.33
112	323	3	5.15
1503	107	6	33.49
4171	109	5	42.03
429	730	3	28.42
2	317	7	30.83
101	2162	5	14.79
828	106	6	17.87
1896	105	4	14.54
105	1409	3	7.26
217	1647	3	28.25
101	949	6	9.54
101	1025	5	7
118	220	3	4.82
105	261	12	19.89
1289	101	4	5.54
196	108	6	7.1
204	380	3	18.44
2421	14	3	6.88
571	14	7	8.62
151	500	7	48.1
819	102	15	65.16
138	207	3	7.49
2567	102	4	16.1
2335	115	3	18.83
127	4037	3	25.84
102	4958	4	24.29
105	1352	3	6.97
425	662	5	51.92
123	2407	3	20.53
240	105	9	9.6
2074	161	3	25.91
101	715	7	9.61
101	767	6	7.25
861	105	4	8.18
1709	970	4	54.45
4	1516	4	30.14
304	146	21	168.47
612	107	4	11.39
1346	8	4	27.81
760	12	5	5.02
134	3841	3	27.03
126	2209	4	30.28
116	3167	4	32.47
128	269	12	63.09
104	5346	3	18.25
4056	109	3	20.18
2636	12	4	11.85
387	12	14	22.89
1446	12	5	10.88
12	1701	5	12.09
107	349	6	15.65
125	653	5	26.66
156	465	3	15.71
85	115	4	5.7
109	3605	3	18.96
912	820	3	33.66
3302	104	6	36.5
220	111	6	11.56
290	127	3	8.07
2468	14	4	11.63
1434	106	4	12.86
1542	114	3	15.86
490	14	24	81.13
3836	103	3	12.98
105	514	10	28.05
1183	131	3	17.92
160	126	4	5.06
102	5729	3	17.49
105	438	4	3.96
163	1241	8	77.92
111	300	3	4.53
105	380	5	5.44
101	1998	4	9.15
1720	14	4	8.48
127	1543	3	18.39
101	1922	4	8.55
896	105	6	17.71
1009	101	20	94.13
196	179	4	16.33
1460	14	4	7.57
131	105	21	5.78
378	186	4	24.8
335	1386	3	31.13
544	1064	5	59.54
101	1845	3	4.4
146	239	5	21.14
101	1665	13	63.91
1068	2061	9	150.64
911	104	7	21.93
107	162	8	7.47
156	175	7	27.63
105	5178	3	16.5
119	437	4	15.04
7535	379	3	48.36
12	675	10	20.18
254	104	19	43.91
357	552	4	36.57
119	513	8	43.42
308	117	10	47.73
1724	102	3	7.17
303	1133	10	124.5
654	12	5	3.88
1706	12	3	4.33
2370	111	4	25.29
101	2291	4	9.83
154	111	17	36.74
207	127	4	8.95
3405	12	3	9.38
562	2019	6	83.93
126	785	8	54.13
1429	14	3	3.87
904	108	3	9.56
1114	150	4	28.88
12	3242	3	8.45
101	1024	9	22.85
118	101	210	364.26
127	525	3	11.76
538	124	3	11.3
7	560	3	15.75
103	213	9	5.53
57	479	6	23.49
103	143	18	5.29
227	1238	3	26.64
102	852	9	29.61
101	562	7	6.92
3605	104	3	13.32
121	1763	3	18.03
1141	12	4	4.98
101	458	14	26.27
150	205	11	58.48
105	2054	5	21.6
101	1332	9	28.28
110	203	15	44.48
1076	102	4	8.36
205	102	19	28.53
1095	12	4	4.72
345	147	7	41.63
119	951	4	21.07
1898	14	3	5.48
974	14	10	29.49
124	744	6	34.87
443	232	4	30.2
136	1336	3	19.78
2166	14	3	6.36
102	1773	5	17.98
155	192	7	29.77
943	1179	9	133.41
1393	101	4	6.23
12	538	8	9.7
1080	14	4	5.25
238	124	24	146.52
2295	103	4	14.9
101	3778	4	15.05
103	1331	3	6.26
2316	14	3	6.88
201	14	92	355.45
281	159	3	12.73
1661	549	4	49.57
102	2030	10	59.23
104	177	14	9.25
101	1528	6	15.49
698	874	4	45.97
334	12	10	8.46
758	122	3	12.98
105	1028	7	24.54
1657	104	9	46.5
197	1779	8	92.83
105	952	6	18.14
1518	104	5	17.79
101	208	40	72.78
354	575	4	36.82
301	12	28	68.16
103	2876	3	11.18
101	258	18	18.46
1624	104	3	7.86
928	12	4	4.02
6	1738	6	75.44
105	1661	6	25.56
101	3010	7	33.23
57	229	13	47.27
961	106	7	25.04
57	181	98	679.08
2554	101	4	11.45
821	105	3	4.47
765	118	3	12.55
102	2619	5	22.95
117	14	52	4.47
101	293	24	45.53
109	371	41	296.92
101	243	40	94.93
1430	101	4	6.23
206	125	5	13.04
224	102	93	505.13
3091	12	6	28.33
113	344	6	19.98
457	358	4	35.3
2005	125	5	39.55
3279	107	7	59.54
221	353	6	46.41
149	328	4	18.93
175	125	14	53.05
255	102	31	94.86
3124	12	4	14.04
106	305	7	10.05
127	3174	4	34.46
3137	102	3	11.61
1214	107	3	10.91
137	132	4	4
2329	3079	3	49.57
113	4139	3	22.26
213	183	6	31.88
109	1141	5	23.19
722	105	4	6.93
1698	234	3	29.03
110	354	7	21.35
130	243	5	17.77
101	1435	4	6.23
205	145	6	24.21
134	986	3	17.85
105	680	19	93.49
2104	106	4	16.14
251	3453	3	35.38
101	1181	4	4.93
102	1670	10	52.26
1625	287	12	168.58
1189	102	11	49.22
125	487	3	11.26
143	163	8	28.72
101	6057	4	24.32
104	2883	3	11.52
132	240	8	36.73
345	104	5	4.23
155	543	4	23.89
12	138	128	276.34
232	107	4	3.98
